$\epsilon$,$f_{\max}$,value,fp_num,name,stability
1.1071428571428572,0.05757142857142857,55.9206907236391,2,S,False
1.1071428571428572,0.05757142857142857,0.00272727272727273,2,N,False
1.1071428571428572,0.05757142857142857,0.00960054178025127,2,C,False
1.1071428571428572,0.05757142857142857,101.676517031356,3,H,True
1.1071428571428572,0.05757142857142857,23.4551102219954,3,S,True
1.1071428571428572,0.05757142857142857,0.00272727272727273,3,N,True
1.1071428571428572,0.05757142857142857,0.0297850302111261,3,C,True
1.1071428571428572,0.06464285714285714,2.65193370165746,0,H,False
1.1071428571428572,0.06464285714285714,0.0,0,S,False
1.1071428571428572,0.06464285714285714,0.0190542857142857,0,N,False
1.1071428571428572,0.06464285714285714,0.153214285714286,0,C,False
1.1071428571428572,0.06464285714285714,2.65193370165746,1,H,True
1.1071428571428572,0.06464285714285714,6.30613861716667,1,S,True
1.1071428571428572,0.06464285714285714,0.0190542857142857,1,N,True
1.1071428571428572,0.06464285714285714,0.00289452166802944,1,C,True
1.1071428571428572,0.06464285714285714,103.680964339528,2,H,False
1.1071428571428572,0.06464285714285714,57.0231092688924,2,S,False
1.1071428571428572,0.06464285714285714,0.00272727272727273,2,N,False
1.1071428571428572,0.06464285714285714,0.00960054178025128,2,C,False
1.1071428571428572,0.06464285714285714,103.680964339528,3,H,True
1.1071428571428572,0.06464285714285714,23.9175034463116,3,S,True
1.1071428571428572,0.06464285714285714,0.00272727272727273,3,N,True
1.1071428571428572,0.06464285714285714,0.0297850302111261,3,C,True
1.1071428571428572,0.07171428571428572,14.2231075697211,0,H,False
1.1071428571428572,0.07171428571428572,0.0,0,S,False
1.1071428571428572,0.07171428571428572,0.0190542857142858,0,N,False
1.1071428571428572,0.07171428571428572,0.153214285714286,0,C,False
1.1071428571428572,0.07171428571428572,14.2231075697211,1,H,True
1.1071428571428572,0.07171428571428572,33.8216931462034,1,S,True
1.1071428571428572,0.07171428571428572,0.0190542857142858,1,N,True
1.1071428571428572,0.07171428571428572,0.00289452166802944,1,C,True
1.1071428571428572,0.07171428571428572,105.290112278161,2,H,False
1.1071428571428572,0.07171428571428572,57.9081185791242,2,S,False
1.1071428571428572,0.07171428571428572,0.00272727272727273,2,N,False
1.1071428571428572,0.07171428571428572,0.00960054178025158,2,C,False
1.1071428571428572,0.07171428571428572,105.290112278161,3,H,True
1.1071428571428572,0.07171428571428572,24.2887075686218,3,S,True
1.1071428571428572,0.07171428571428572,0.00272727272727273,3,N,True
1.1071428571428572,0.07171428571428572,0.0297850302111251,3,C,True
1.1071428571428572,0.07878571428571429,23.7171350861287,0,H,False
1.1071428571428572,0.07878571428571429,0.0,0,S,False
1.1071428571428572,0.07878571428571429,0.0190542857142856,0,N,False
1.1071428571428572,0.07878571428571429,0.153214285714286,0,C,False
1.1071428571428572,0.07878571428571429,23.7171350861287,1,H,True
1.1071428571428572,0.07878571428571429,56.3979187570631,1,S,True
1.1071428571428572,0.07878571428571429,0.0190542857142856,1,N,True
1.1071428571428572,0.07878571428571429,0.00289452166802944,1,C,True
1.1071428571428572,0.07878571428571429,106.610401384653,2,H,False
1.1071428571428572,0.07878571428571429,58.6342594909685,2,S,False
1.1071428571428572,0.07878571428571429,0.00272727272727273,2,N,False
1.1071428571428572,0.07878571428571429,0.00960054178025095,2,C,False
1.1071428571428572,0.07878571428571429,106.610401384653,3,H,True
1.1071428571428572,0.07878571428571429,24.5932766807601,3,S,True
1.1071428571428572,0.07878571428571429,0.00272727272727273,3,N,True
1.1071428571428572,0.07878571428571429,0.0297850302111272,3,C,True
1.1071428571428572,0.08585714285714285,31.6472545757071,0,H,False
1.1071428571428572,0.08585714285714285,0.0,0,S,False
1.1071428571428572,0.08585714285714285,0.0190542857142856,0,N,False
1.1071428571428572,0.08585714285714285,0.153214285714286,0,C,False
1.1071428571428572,0.08585714285714285,31.6472545757071,1,H,True
1.1071428571428572,0.08585714285714285,75.2552652739541,1,S,True
1.1071428571428572,0.08585714285714285,0.0190542857142856,1,N,True
1.1071428571428572,0.08585714285714285,0.00289452166802944,1,C,True
1.1071428571428572,0.08585714285714285,107.713205263953,2,H,False
1.1071428571428572,0.08585714285714285,59.2407865088467,2,S,False
1.1071428571428572,0.08585714285714285,0.00272727272727273,2,N,False
1.1071428571428572,0.08585714285714285,0.00960054178025079,2,C,False
1.1071428571428572,0.08585714285714285,107.713205263953,3,H,True
1.1071428571428572,0.08585714285714285,24.8476755065403,3,S,True
1.1071428571428572,0.08585714285714285,0.00272727272727273,3,N,True
1.1071428571428572,0.08585714285714285,0.0297850302111278,3,C,True
1.1071428571428572,0.09292857142857143,38.3704842428900,0,H,False
1.1071428571428572,0.09292857142857143,0.0,0,S,False
1.1071428571428572,0.09292857142857143,0.0190542857142857,0,N,False
1.1071428571428572,0.09292857142857143,0.153214285714286,0,C,False
1.1071428571428572,0.09292857142857143,38.3704842428900,1,H,True
1.1071428571428572,0.09292857142857143,91.2427004838933,1,S,True
1.1071428571428572,0.09292857142857143,0.0190542857142857,1,N,True
1.1071428571428572,0.09292857142857143,0.00289452166802944,1,C,True
1.1071428571428572,0.09292857142857143,108.648172734261,2,H,False
1.1071428571428572,0.09292857142857143,59.7550058022483,2,S,False
1.1071428571428572,0.09292857142857143,0.00272727272727273,2,N,False
1.1071428571428572,0.09292857142857143,0.00960054178025136,2,C,False
1.1071428571428572,0.09292857142857143,108.648172734261,3,H,True
1.1071428571428572,0.09292857142857143,25.0633572166385,3,S,True
1.1071428571428572,0.09292857142857143,0.00272727272727273,3,N,True
1.1071428571428572,0.09292857142857143,0.0297850302111258,3,C,True
1.1071428571428572,0.1,44.1428571428572,0,H,False
1.1071428571428572,0.1,0.0,0,S,False
1.1071428571428572,0.1,0.0190542857142857,0,N,False
1.1071428571428572,0.1,0.153214285714286,0,C,False
1.1071428571428572,0.1,44.1428571428572,1,H,True
1.1071428571428572,0.1,104.969055571284,1,S,True
1.1071428571428572,0.1,0.0190542857142857,1,N,True
1.1071428571428572,0.1,0.00289452166802944,1,C,True
1.1071428571428572,0.1,109.450909090909,2,H,False
1.1071428571428572,0.1,60.1964997955860,2,S,False
1.1071428571428572,0.1,0.00272727272727273,2,N,False
1.1071428571428572,0.1,0.00960054178025123,2,C,False
1.1071428571428572,0.1,109.450909090909,3,H,True
1.1071428571428572,0.1,25.2485353705928,3,S,True
1.1071428571428572,0.1,0.00272727272727273,3,N,True
1.1071428571428572,0.1,0.0297850302111263,3,C,True
1.1428571428571428,0.001,,0,H,False
1.1428571428571428,0.001,,0,S,False
1.1428571428571428,0.001,,0,N,False
1.1428571428571428,0.001,,0,C,False
1.1428571428571428,0.001,,1,H,False
1.1428571428571428,0.001,,1,S,False
1.1428571428571428,0.001,,1,N,False
1.1428571428571428,0.001,,1,C,False
1.1428571428571428,0.001,,2,H,False
1.1428571428571428,0.001,,2,S,False
1.1428571428571428,0.001,,2,N,False
1.1428571428571428,0.001,,2,C,False
1.1428571428571428,0.001,,3,H,False
1.1428571428571428,0.001,,3,S,False
1.1428571428571428,0.001,,3,N,False
1.1428571428571428,0.001,,3,C,False
1.1428571428571428,0.008071428571428571,,0,H,False
1.1428571428571428,0.008071428571428571,,0,S,False
1.1428571428571428,0.008071428571428571,,0,N,False
1.1428571428571428,0.008071428571428571,,0,C,False
1.1428571428571428,0.008071428571428571,,1,H,False
1.1428571428571428,0.008071428571428571,,1,S,False
1.1428571428571428,0.008071428571428571,,1,N,False
1.1428571428571428,0.008071428571428571,,1,C,False
1.1428571428571428,0.008071428571428571,,2,H,False
1.1428571428571428,0.008071428571428571,,2,S,False
1.1428571428571428,0.008071428571428571,,2,N,False
1.1428571428571428,0.008071428571428571,,2,C,False
1.1428571428571428,0.008071428571428571,,3,H,False
1.1428571428571428,0.008071428571428571,,3,S,False
1.1428571428571428,0.008071428571428571,,3,N,False
1.1428571428571428,0.008071428571428571,,3,C,False
1.1428571428571428,0.015142857142857142,,0,H,False
1.1428571428571428,0.015142857142857142,,0,S,False
1.1428571428571428,0.015142857142857142,,0,N,False
1.1428571428571428,0.015142857142857142,,0,C,False
1.1428571428571428,0.015142857142857142,,1,H,False
1.1428571428571428,0.015142857142857142,,1,S,False
1.1428571428571428,0.015142857142857142,,1,N,False
1.1428571428571428,0.015142857142857142,,1,C,False
1.1428571428571428,0.015142857142857142,50.3361921097774,2,H,False
1.1428571428571428,0.015142857142857142,25.5804989368669,2,S,False
1.1428571428571428,0.015142857142857142,0.00272727272727273,2,N,False
1.1428571428571428,0.015142857142857142,0.0106265558628504,2,C,False
1.1428571428571428,0.015142857142857142,50.3361921097774,3,H,True
1.1428571428571428,0.015142857142857142,12.4212339741687,3,S,True
1.1428571428571428,0.015142857142857142,0.00272727272727273,3,N,True
1.1428571428571428,0.015142857142857142,0.0274326095618888,3,C,True
1.1428571428571428,0.022214285714285714,,0,H,False
1.1428571428571428,0.022214285714285714,,0,S,False
1.1428571428571428,0.022214285714285714,,0,N,False
1.1428571428571428,0.022214285714285714,,0,C,False
1.1428571428571428,0.022214285714285714,,1,H,False
1.1428571428571428,0.022214285714285714,,1,S,False
1.1428571428571428,0.022214285714285714,,1,N,False
1.1428571428571428,0.022214285714285714,,1,C,False
1.1428571428571428,0.022214285714285714,72.5121309558614,2,H,False
1.1428571428571428,0.022214285714285714,36.8501551484278,2,S,False
1.1428571428571428,0.022214285714285714,0.00272727272727273,2,N,False
1.1428571428571428,0.022214285714285714,0.0106265558628504,2,C,False
1.1428571428571428,0.022214285714285714,72.5121309558614,3,H,True
1.1428571428571428,0.022214285714285714,17.8934898890249,3,S,True
1.1428571428571428,0.022214285714285714,0.00272727272727273,3,N,True
1.1428571428571428,0.022214285714285714,0.0274326095618886,3,C,True
1.1428571428571428,0.029285714285714286,,0,H,False
1.1428571428571428,0.029285714285714286,,0,S,False
1.1428571428571428,0.029285714285714286,,0,N,False
1.1428571428571428,0.029285714285714286,,0,C,False
1.1428571428571428,0.029285714285714286,,1,H,False
1.1428571428571428,0.029285714285714286,,1,S,False
1.1428571428571428,0.029285714285714286,,1,N,False
1.1428571428571428,0.029285714285714286,,1,C,False
1.1428571428571428,0.029285714285714286,83.9787139689578,2,H,False
1.1428571428571428,0.029285714285714286,42.6773920187957,2,S,False
1.1428571428571428,0.029285714285714286,0.00272727272727273,2,N,False
1.1428571428571428,0.029285714285714286,0.0106265558628504,2,C,False
1.1428571428571428,0.029285714285714286,83.9787139689578,3,H,True
1.1428571428571428,0.029285714285714286,20.7230466059747,3,S,True
1.1428571428571428,0.029285714285714286,0.00272727272727273,3,N,True
1.1428571428571428,0.029285714285714286,0.0274326095618888,3,C,True
1.1428571428571428,0.03635714285714286,,0,H,False
1.1428571428571428,0.03635714285714286,,0,S,False
1.1428571428571428,0.03635714285714286,,0,N,False
1.1428571428571428,0.03635714285714286,,0,C,False
1.1428571428571428,0.03635714285714286,,1,H,False
1.1428571428571428,0.03635714285714286,,1,S,False
1.1428571428571428,0.03635714285714286,,1,N,False
1.1428571428571428,0.03635714285714286,,1,C,False
1.1428571428571428,0.03635714285714286,90.9848187176281,2,H,False
1.1428571428571428,0.03635714285714286,46.2378451949935,2,S,False
1.1428571428571428,0.03635714285714286,0.00272727272727273,2,N,False
1.1428571428571428,0.03635714285714286,0.0106265558628503,2,C,False
1.1428571428571428,0.03635714285714286,90.9848187176281,3,H,True
1.1428571428571428,0.03635714285714286,22.4519113190815,3,S,True
1.1428571428571428,0.03635714285714286,0.00272727272727273,3,N,True
1.1428571428571428,0.03635714285714286,0.0274326095618891,3,C,True
1.1428571428571428,0.04342857142857143,,0,H,False
1.1428571428571428,0.04342857142857143,,0,S,False
1.1428571428571428,0.04342857142857143,,0,N,False
1.1428571428571428,0.04342857142857143,,0,C,False
1.1428571428571428,0.04342857142857143,,1,H,False
1.1428571428571428,0.04342857142857143,,1,S,False
1.1428571428571428,0.04342857142857143,,1,N,False
1.1428571428571428,0.04342857142857143,,1,C,False
1.1428571428571428,0.04342857142857143,95.7093301435406,2,H,False
1.1428571428571428,0.04342857142857143,48.6388086855212,2,S,False
1.1428571428571428,0.04342857142857143,0.00272727272727273,2,N,False
1.1428571428571428,0.04342857142857143,0.0106265558628503,2,C,False
1.1428571428571428,0.04342857142857143,95.7093301435406,3,H,True
1.1428571428571428,0.04342857142857143,23.6177575894333,3,S,True
1.1428571428571428,0.04342857142857143,0.00272727272727273,3,N,True
1.1428571428571428,0.04342857142857143,0.0274326095618890,3,C,True
1.1428571428571428,0.0505,,0,H,False
1.1428571428571428,0.0505,,0,S,False
1.1428571428571428,0.0505,,0,N,False
1.1428571428571428,0.0505,,0,C,False
1.1428571428571428,0.0505,,1,H,False
1.1428571428571428,0.0505,,1,S,False
1.1428571428571428,0.0505,,1,N,False
1.1428571428571428,0.0505,,1,C,False
1.1428571428571428,0.0505,99.1107110711071,2,H,False
1.1428571428571428,0.0505,50.3673665591828,2,S,False
1.1428571428571428,0.0505,0.00272727272727273,2,N,False
1.1428571428571428,0.0505,0.0106265558628503,2,C,False
1.1428571428571428,0.0505,99.1107110711071,3,H,True
1.1428571428571428,0.0505,24.4571009439015,3,S,True
1.1428571428571428,0.0505,0.00272727272727273,3,N,True
1.1428571428571428,0.0505,0.0274326095618890,3,C,True
1.1428571428571428,0.05757142857142857,,0,H,False
1.1428571428571428,0.05757142857142857,,0,S,False
1.1428571428571428,0.05757142857142857,,0,N,False
1.1428571428571428,0.05757142857142857,,0,C,False
1.1428571428571428,0.05757142857142857,,1,H,False
1.1428571428571428,0.05757142857142857,,1,S,False
1.1428571428571428,0.05757142857142857,,1,N,False
1.1428571428571428,0.05757142857142857,,1,C,False
1.1428571428571428,0.05757142857142857,101.676517031356,2,H,False
1.1428571428571428,0.05757142857142857,51.6712911090411,2,S,False
1.1428571428571428,0.05757142857142857,0.00272727272727273,2,N,False
1.1428571428571428,0.05757142857142857,0.0106265558628504,2,C,False
1.1428571428571428,0.05757142857142857,101.676517031356,3,H,True
1.1428571428571428,0.05757142857142857,25.0902532509943,3,S,True
1.1428571428571428,0.05757142857142857,0.00272727272727273,3,N,True
1.1428571428571428,0.05757142857142857,0.0274326095618888,3,C,True
1.1428571428571428,0.06464285714285714,0.662983425414364,0,H,False
1.1428571428571428,0.06464285714285714,0.0,0,S,False
1.1428571428571428,0.06464285714285714,0.0193757142857143,0,N,False
1.1428571428571428,0.06464285714285714,0.154285714285714,0,C,False
1.1428571428571428,0.06464285714285714,0.662983425414364,1,H,True
1.1428571428571428,0.06464285714285714,1.56072819490988,1,S,True
1.1428571428571428,0.06464285714285714,0.0193757142857143,1,N,True
1.1428571428571428,0.06464285714285714,0.00295081967213115,1,C,True
1.1428571428571428,0.06464285714285714,103.680964339528,2,H,False
1.1428571428571428,0.06464285714285714,52.6899371385990,2,S,False
1.1428571428571428,0.06464285714285714,0.00272727272727273,2,N,False
1.1428571428571428,0.06464285714285714,0.0106265558628504,2,C,False
1.1428571428571428,0.06464285714285714,103.680964339528,3,H,True
1.1428571428571428,0.06464285714285714,25.5848816279165,3,S,True
1.1428571428571428,0.06464285714285714,0.00272727272727273,3,N,True
1.1428571428571428,0.06464285714285714,0.0274326095618885,3,C,True
1.1428571428571428,0.07171428571428572,12.4302788844622,0,H,False
1.1428571428571428,0.07171428571428572,0.0,0,S,False
1.1428571428571428,0.07171428571428572,0.0193757142857144,0,N,False
1.1428571428571428,0.07171428571428572,0.154285714285714,0,C,False
1.1428571428571428,0.07171428571428572,12.4302788844622,1,H,True
1.1428571428571428,0.07171428571428572,29.2620991444060,1,S,True
1.1428571428571428,0.07171428571428572,0.0193757142857144,1,N,True
1.1428571428571428,0.07171428571428572,0.00295081967213115,1,C,True
1.1428571428571428,0.07171428571428572,105.290112278161,2,H,False
1.1428571428571428,0.07171428571428572,53.5076948077454,2,S,False
1.1428571428571428,0.07171428571428572,0.00272727272727273,2,N,False
1.1428571428571428,0.07171428571428572,0.0106265558628507,2,C,False
1.1428571428571428,0.07171428571428572,105.290112278161,3,H,True
1.1428571428571428,0.07171428571428572,25.9819637711436,3,S,True
1.1428571428571428,0.07171428571428572,0.00272727272727273,3,N,True
1.1428571428571428,0.07171428571428572,0.0274326095618877,3,C,True
1.1428571428571428,0.07878571428571429,22.0852221214869,0,H,False
1.1428571428571428,0.07878571428571429,0.0,0,S,False
1.1428571428571428,0.07878571428571429,0.0193757142857142,0,N,False
1.1428571428571428,0.07878571428571429,0.154285714285714,0,C,False
1.1428571428571428,0.07878571428571429,22.0852221214869,1,H,True
1.1428571428571428,0.07878571428571429,51.9907851909100,1,S,True
1.1428571428571428,0.07878571428571429,0.0193757142857142,1,N,True
1.1428571428571428,0.07878571428571429,0.00295081967213115,1,C,True
1.1428571428571428,0.07878571428571429,106.610401384653,2,H,False
1.1428571428571428,0.07878571428571429,54.1786564492517,2,S,False
1.1428571428571428,0.07878571428571429,0.00272727272727273,2,N,False
1.1428571428571428,0.07878571428571429,0.0106265558628500,2,C,False
1.1428571428571428,0.07878571428571429,106.610401384653,3,H,True
1.1428571428571428,0.07878571428571429,26.3077655296367,3,S,True
1.1428571428571428,0.07878571428571429,0.00272727272727273,3,N,True
1.1428571428571428,0.07878571428571429,0.0274326095618899,3,C,True
1.1428571428571428,0.08585714285714285,30.1497504159735,0,H,False
1.1428571428571428,0.08585714285714285,0.0,0,S,False
1.1428571428571428,0.08585714285714285,0.0193757142857142,0,N,False
1.1428571428571428,0.08585714285714285,0.154285714285714,0,C,False
1.1428571428571428,0.08585714285714285,30.1497504159735,1,H,True
1.1428571428571428,0.08585714285714285,70.9754780284228,1,S,True
1.1428571428571428,0.08585714285714285,0.0193757142857142,1,N,True
1.1428571428571428,0.08585714285714285,0.00295081967213115,1,C,True
1.1428571428571428,0.08585714285714285,107.713205263953,2,H,False
1.1428571428571428,0.08585714285714285,54.7390936273472,2,S,False
1.1428571428571428,0.08585714285714285,0.00272727272727273,2,N,False
1.1428571428571428,0.08585714285714285,0.0106265558628497,2,C,False
1.1428571428571428,0.08585714285714285,107.713205263953,3,H,True
1.1428571428571428,0.08585714285714285,26.5798994443856,3,S,True
1.1428571428571428,0.08585714285714285,0.00272727272727273,3,N,True
1.1428571428571428,0.08585714285714285,0.0274326095618907,3,C,True
1.1428571428571428,0.09292857142857143,36.9869331283629,0,H,False
1.1428571428571428,0.09292857142857143,0.0,0,S,False
1.1428571428571428,0.09292857142857143,0.0193757142857143,0,N,False
1.1428571428571428,0.09292857142857143,0.154285714285714,0,C,False
1.1428571428571428,0.09292857142857143,36.9869331283629,1,H,True
1.1428571428571428,0.09292857142857143,87.0708786431624,1,S,True
1.1428571428571428,0.09292857142857143,0.0193757142857143,1,N,True
1.1428571428571428,0.09292857142857143,0.00295081967213115,1,C,True
1.1428571428571428,0.09292857142857143,108.648172734261,2,H,False
1.1428571428571428,0.09292857142857143,55.2142375223772,2,S,False
1.1428571428571428,0.09292857142857143,0.00272727272727273,2,N,False
1.1428571428571428,0.09292857142857143,0.0106265558628505,2,C,False
1.1428571428571428,0.09292857142857143,108.648172734261,3,H,True
1.1428571428571428,0.09292857142857143,26.8106171292210,3,S,True
1.1428571428571428,0.09292857142857143,0.00272727272727273,3,N,True
1.1428571428571428,0.09292857142857143,0.0274326095618884,3,C,True
1.1428571428571428,0.1,42.8571428571429,0,H,False
1.1428571428571428,0.1,0.0,0,S,False
1.1428571428571428,0.1,0.0193757142857143,0,N,False
1.1428571428571428,0.1,0.154285714285714,0,C,False
1.1428571428571428,0.1,42.8571428571429,1,H,True
1.1428571428571428,0.1,100.889929742389,1,S,True
1.1428571428571428,0.1,0.0193757142857143,1,N,True
1.1428571428571428,0.1,0.00295081967213115,1,C,True
1.1428571428571428,0.1,109.450909090909,2,H,False
1.1428571428571428,0.1,55.6221824951135,2,S,False
1.1428571428571428,0.1,0.00272727272727273,2,N,False
1.1428571428571428,0.1,0.0106265558628503,2,C,False
1.1428571428571428,0.1,109.450909090909,3,H,True
1.1428571428571428,0.1,27.0087047414850,3,S,True
1.1428571428571428,0.1,0.00272727272727273,3,N,True
1.1428571428571428,0.1,0.0274326095618889,3,C,True
1.1785714285714286,0.001,,0,H,False
1.1785714285714286,0.001,,0,S,False
1.1785714285714286,0.001,,0,N,False
1.1785714285714286,0.001,,0,C,False
1.1785714285714286,0.001,,1,H,False
1.1785714285714286,0.001,,1,S,False
1.1785714285714286,0.001,,1,N,False
1.1785714285714286,0.001,,1,C,False
1.1785714285714286,0.001,,2,H,False
1.1785714285714286,0.001,,2,S,False
1.1785714285714286,0.001,,2,N,False
1.1785714285714286,0.001,,2,C,False
1.1785714285714286,0.001,,3,H,False
1.1785714285714286,0.001,,3,S,False
1.1785714285714286,0.001,,3,N,False
1.1785714285714286,0.001,,3,C,False
1.1785714285714286,0.008071428571428571,,0,H,False
1.1785714285714286,0.008071428571428571,,0,S,False
1.1785714285714286,0.008071428571428571,,0,N,False
1.1785714285714286,0.008071428571428571,,0,C,False
1.1785714285714286,0.008071428571428571,,1,H,False
1.1785714285714286,0.008071428571428571,,1,S,False
1.1785714285714286,0.008071428571428571,,1,N,False
1.1785714285714286,0.008071428571428571,,1,C,False
1.1785714285714286,0.008071428571428571,,2,H,False
1.1785714285714286,0.008071428571428571,,2,S,False
1.1785714285714286,0.008071428571428571,,2,N,False
1.1785714285714286,0.008071428571428571,,2,C,False
1.1785714285714286,0.008071428571428571,,3,H,False
1.1785714285714286,0.008071428571428571,,3,S,False
1.1785714285714286,0.008071428571428571,,3,N,False
1.1785714285714286,0.008071428571428571,,3,C,False
1.1785714285714286,0.015142857142857142,,0,H,False
1.1785714285714286,0.015142857142857142,,0,S,False
1.1785714285714286,0.015142857142857142,,0,N,False
1.1785714285714286,0.015142857142857142,,0,C,False
1.1785714285714286,0.015142857142857142,,1,H,False
1.1785714285714286,0.015142857142857142,,1,S,False
1.1785714285714286,0.015142857142857142,,1,N,False
1.1785714285714286,0.015142857142857142,,1,C,False
1.1785714285714286,0.015142857142857142,50.3361921097768,2,H,False
1.1785714285714286,0.015142857142857142,23.2545970650831,2,S,False
1.1785714285714286,0.015142857142857142,0.00272727272727273,2,N,False
1.1785714285714286,0.015142857142857142,0.0120306149723681,2,C,False
1.1785714285714286,0.015142857142857142,50.3361921097768,3,H,True
1.1785714285714286,0.015142857142857142,13.5003863120724,3,S,True
1.1785714285714286,0.015142857142857142,0.00272727272727273,3,N,True
1.1785714285714286,0.015142857142857142,0.0246956044942786,3,C,True
1.1785714285714286,0.022214285714285714,,0,H,False
1.1785714285714286,0.022214285714285714,,0,S,False
1.1785714285714286,0.022214285714285714,,0,N,False
1.1785714285714286,0.022214285714285714,,0,C,False
1.1785714285714286,0.022214285714285714,,1,H,False
1.1785714285714286,0.022214285714285714,,1,S,False
1.1785714285714286,0.022214285714285714,,1,N,False
1.1785714285714286,0.022214285714285714,,1,C,False
1.1785714285714286,0.022214285714285714,72.5121309558611,2,H,False
1.1785714285714286,0.022214285714285714,33.4995619857699,2,S,False
1.1785714285714286,0.022214285714285714,0.00272727272727273,2,N,False
1.1785714285714286,0.022214285714285714,0.0120306149723680,2,C,False
1.1785714285714286,0.022214285714285714,72.5121309558611,3,H,True
1.1785714285714286,0.022214285714285714,19.4480698516240,3,S,True
1.1785714285714286,0.022214285714285714,0.00272727272727273,3,N,True
1.1785714285714286,0.022214285714285714,0.0246956044942787,3,C,True
1.1785714285714286,0.029285714285714286,,0,H,False
1.1785714285714286,0.029285714285714286,,0,S,False
1.1785714285714286,0.029285714285714286,,0,N,False
1.1785714285714286,0.029285714285714286,,0,C,False
1.1785714285714286,0.029285714285714286,,1,H,False
1.1785714285714286,0.029285714285714286,,1,S,False
1.1785714285714286,0.029285714285714286,,1,N,False
1.1785714285714286,0.029285714285714286,,1,C,False
1.1785714285714286,0.029285714285714286,83.9787139689581,2,H,False
1.1785714285714286,0.029285714285714286,38.7969584813446,2,S,False
1.1785714285714286,0.029285714285714286,0.00272727272727273,2,N,False
1.1785714285714286,0.029285714285714286,0.0120306149723679,2,C,False
1.1785714285714286,0.029285714285714286,83.9787139689581,3,H,True
1.1785714285714286,0.029285714285714286,22.5234574379286,3,S,True
1.1785714285714286,0.029285714285714286,0.00272727272727273,3,N,True
1.1785714285714286,0.029285714285714286,0.0246956044942788,3,C,True
1.1785714285714286,0.03635714285714286,,0,H,False
1.1785714285714286,0.03635714285714286,,0,S,False
1.1785714285714286,0.03635714285714286,,0,N,False
1.1785714285714286,0.03635714285714286,,0,C,False
1.1785714285714286,0.03635714285714286,,1,H,False
1.1785714285714286,0.03635714285714286,,1,S,False
1.1785714285714286,0.03635714285714286,,1,N,False
1.1785714285714286,0.03635714285714286,,1,C,False
1.1785714285714286,0.03635714285714286,90.9848187176279,2,H,False
1.1785714285714286,0.03635714285714286,42.0336781475990,2,S,False
1.1785714285714286,0.03635714285714286,0.00272727272727273,2,N,False
1.1785714285714286,0.03635714285714286,0.0120306149723680,2,C,False
1.1785714285714286,0.03635714285714286,90.9848187176279,3,H,True
1.1785714285714286,0.03635714285714286,24.4025252951796,3,S,True
1.1785714285714286,0.03635714285714286,0.00272727272727273,3,N,True
1.1785714285714286,0.03635714285714286,0.0246956044942787,3,C,True
1.1785714285714286,0.04342857142857143,,0,H,False
1.1785714285714286,0.04342857142857143,,0,S,False
1.1785714285714286,0.04342857142857143,,0,N,False
1.1785714285714286,0.04342857142857143,,0,C,False
1.1785714285714286,0.04342857142857143,,1,H,False
1.1785714285714286,0.04342857142857143,,1,S,False
1.1785714285714286,0.04342857142857143,,1,N,False
1.1785714285714286,0.04342857142857143,,1,C,False
1.1785714285714286,0.04342857142857143,95.7093301435406,2,H,False
1.1785714285714286,0.04342857142857143,44.2163345014882,2,S,False
1.1785714285714286,0.04342857142857143,0.00272727272727273,2,N,False
1.1785714285714286,0.04342857142857143,0.0120306149723680,2,C,False
1.1785714285714286,0.04342857142857143,95.7093301435406,3,H,True
1.1785714285714286,0.04342857142857143,25.6696598699705,3,S,True
1.1785714285714286,0.04342857142857143,0.00272727272727273,3,N,True
1.1785714285714286,0.04342857142857143,0.0246956044942788,3,C,True
1.1785714285714286,0.0505,,0,H,False
1.1785714285714286,0.0505,,0,S,False
1.1785714285714286,0.0505,,0,N,False
1.1785714285714286,0.0505,,0,C,False
1.1785714285714286,0.0505,,1,H,False
1.1785714285714286,0.0505,,1,S,False
1.1785714285714286,0.0505,,1,N,False
1.1785714285714286,0.0505,,1,C,False
1.1785714285714286,0.0505,99.1107110711070,2,H,False
1.1785714285714286,0.0505,45.7877235879513,2,S,False
1.1785714285714286,0.0505,0.00272727272727273,2,N,False
1.1785714285714286,0.0505,0.0120306149723680,2,C,False
1.1785714285714286,0.0505,99.1107110711070,3,H,True
1.1785714285714286,0.0505,26.5819250730379,3,S,True
1.1785714285714286,0.0505,0.00272727272727273,3,N,True
1.1785714285714286,0.0505,0.0246956044942788,3,C,True
1.1785714285714286,0.05757142857142857,,0,H,False
1.1785714285714286,0.05757142857142857,,0,S,False
1.1785714285714286,0.05757142857142857,,0,N,False
1.1785714285714286,0.05757142857142857,,0,C,False
1.1785714285714286,0.05757142857142857,,1,H,False
1.1785714285714286,0.05757142857142857,,1,S,False
1.1785714285714286,0.05757142857142857,,1,N,False
1.1785714285714286,0.05757142857142857,,1,C,False
1.1785714285714286,0.05757142857142857,101.676517031356,2,H,False
1.1785714285714286,0.05757142857142857,46.9730890526777,2,S,False
1.1785714285714286,0.05757142857142857,0.00272727272727273,2,N,False
1.1785714285714286,0.05757142857142857,0.0120306149723680,2,C,False
1.1785714285714286,0.05757142857142857,101.676517031356,3,H,True
1.1785714285714286,0.05757142857142857,27.2700854247314,3,S,True
1.1785714285714286,0.05757142857142857,0.00272727272727273,3,N,True
1.1785714285714286,0.05757142857142857,0.0246956044942787,3,C,True
